word,count
precariousness,1
centrality,1
unrealistic.why,1
‘work’,1
calculate,1
solution.1.5°,1
sunshinethe,1
target.ads,1
unrealistic,1
‘other’,1
climate.since,1
accepted.how,1
trans-boundary,1
coordination.in,1
apprehension,1
mover,1
positively,1
initiates,1
£8.6m,1
land-,1
technology.labels,1
‘greenhouse,1
re-conceptualization,1
tapestry,1
on.if,1
thecold,1
emptiness,1
space.researchers,1
technologythat,1
explainselectrical,1
shanhui,1
cicero,1
calledradiative,1
light.when,1
heatby,1
displacingearth,1
toldfast,1
absorber,1
circle-shaped,1
vacuum.the,1
awavelength,1
least.in,1
innovationsin,1
2014and2015–,1
al/joule,1
astatement,1
double-duty,1
world.for,1
before.once,1
injoule.https,1
3dihubhttps,1
space.joule.vvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvlesam,1
af=r&solar,1
indiag,1
splice,1
016*,1
gbala@iisc.ac.inbulletin,1
societyvol,1
://doi.org/10.1175/bams-d-18-0122.1abstractin,1
focussed.http,1
://www.ipcc.ch/news_and_events/pr_sod-srocc_and_srccl.shtmlregistration,1
reportsgeneva,1
october.all,1
world.expert,1
self-declaration,1
period.to,1
://apps.ipcc.ch/comments/srocc/sod/register.phpto,1
://apps.ipcc.ch/comments/srccl/sod/register.phpabout,1
sroccfor,1
://www.ipcc.ch/report/sroccabout,1
srcclclimate,1
://www.ipcc.ch/report/sr2for,1
:jonathan,1
werani,1
zabula,1
:maike,1
nicolai,1
:elizabeth,1
dummies,1
cs/cct,1
nshttps,1
__twitter_impression=truedestroying,1
changecirrus,1
clouda,1
sherwood/gettyby,1
marshallif,1
feathery,1
rainfall.as,1
eruption.however,1
climatologists,1
practice.long,1
hangzhou,1
“cirrus,1
thinning”,1
clouds.pop,1
cloudscirrus,1
cirrus.in,1
brightening.”he,1
earth.stubborn,1
clouds“the,1
tricky.“cirrus,1
warming.cao,1
thinning.however,1
muri’s,1
findings.if,1
mix-and-match,1
geoengineering”.“it’s,1
“see,1
there”.journal,1
appropriatehttps,1
://www.nature.com/articles/s41586-018-0424-4letter,1
seneviratnenaturevolume,1
amelioration,1
etc.https,1
engineeringuniversity,1
engineeringlocation,1
zealandsalary,1
specifiedhours,1
timecontract,1
permanentplaced,1
2018closes,1
2018job,1
20215faculty,1
lecturer/senior,1
adaptation.applications,1
assessment.the,1
research-led,1
students.we,1
qs,1
oceania,1
consortium.the,1
specialisation.they,1
curricula,1
skills.they,1
university.who,1
bachelor,1
area.a,1
qualification,1
mipenz,1
engineering.applicants,1
sought.in,1
agenciesexperience,1
essential.academic,1
ingham,1
j.ingham@auckland.ac.nz,1
waitangi,1
māori,1
lgbti,1
disabilities,1
parenting,1
www.equity.auckland.ac.nzto,1
2018solar,1
asubstitute,1
co2.interest,1
theamount,1
shouldreduction,1
enough.the,1
“srmmeasures,1
pathways.although,1
knowledgegaps,1
todeployment,1
acidification.”,1
://www.atmos-chem-phys.net/18/16033/2018/volume,1
geoengineeringliren,1
2018abstract.flood,1
landmasses,1
30-,1
50-,1
rcp4.5.download,1
:22subject,1
innovationto,1
november.click,1
november.what,1
resilience.what,1
abstract-length,1
here.why,1
eposter,1
innovationssubmission,1
15november,1
galvanizes,1
sulfate.we,1
visionipost-doctoral,1
associatesibley,1
andaerospace,1
nyus,1
-280-0525e-mail,1
:daniele.visioni@cornell.educheck,1
bysolar,1
substancial,1
voc,1
become,1
thetropospheric,1
hydroxylradicals,1
emergedwithin,1
troposphereby,1
photolytic,1
thedescribedsubstantial,1
bysrm,1
thegreenhouse,1
increasethe,1
gm-ingenieurbürodipl.-ing,1
:sasha,1
://doi.org/10.3390/atmos9110432abstract,1
spectral,1
angular,1
photobiology,1
irradiances,1
photodissociation,1
coefficients,1
1d,1
3p,1
diffuse-direct,1
allthis,1
necessary.stephenon,1
://www.c2g2.net/c2g2-welcomes-new-team-members/carnegie,1
work.ambassador,1
moesgaard,1
sørensen,1
geneva.peter,1
:“as,1
internationalist,1
challenge.”michael,1
india.natalia,1
energy.natalia,1
:“c2g2’s,1
on.”qi,1
uk-china,1
risks.qi,1
:“what,1
stakeholders.”nigel,1
decoopman,1
c2g2.nigel,1
:“the,1
technology.”more,1
pagehere,1
://legal-planet.org/2018/11/06/solar-geoengineering-and-international-law/climate,1
reynoldsnovember,1
lawmay,1
iintroduced,1
4in,1
challenges.here,1
“typical”,1
necessary.although,1
accomplish,1
diversityhave,1
appropriateinstitutions”,1
performing,1
anemergency,1
obligations.climate,1
lawat,1
systemsfor,1
environmentalprotection,1
anthropocentric”,1
birnie,1
boyle,1
andredgwell,1
theconvention,1
“shall,1
environmentalmodification,1
purposes”,1
interrelationship,1
institutions.as,1
polluting,1
valuations,1
________________________________,1
gavin,1
://whitmanwire.com/staff/,1
writer=gavin,1
20victor>,1
columnist,1
://whitmanwire.com/category/opinion/columnists/>,1
://whitmanwire.com/category/opinion/>,1
://www.facebook.com/sharer/sharer.php,1
u=https,1
2fopinion,1
2fgeoengineering-and-climate-change,1
://twitter.com/intent/tweet,1
text=geoengineering+and+climate+change&url=https,1
3fp,1
3d122727>,1
://whitmanwire.com/wp-content/uploads/2018/10/screenshot-2018-11-02-09.32.53.png,1
takahashi,1
zürn,1
community.”,1
inflicted,1
://onlinelibrary.wiley.com/doi/pdf/10.1111/gpol.12004sent,1
instructive,1
1.5/2c,1
hb,1
rouge-like,1
iphones,1
dentistry.https,1
://www.eco-business.com/opinion/why-the-world-needs-a-radically-realistic-climate-vision/why,1
impossiblegoal.activists,1
350.org,1
cc-by-nc-sa,1
2.0bybarbara,1
unmuessigfriday,1
2018share,1
latestreportby,1
realism”,1
advocated.the,1
deep-ocean,1
“dimming,1
sun”,1
aerosols—to,1
haveuntold,1
face.education,1
citiesread,1
nowinstead,1
co2emissionsdeclineby,1
2050.achieving,1
brake,1
internationalnotes,1
“sudden,1
sector.”in,1
renewable-energy,1
treatsenergy,1
supplies.rooted,1
interests’,1
restructuring,1
needs.another,1
system-level,1
azero-waste,1
reused,1
co2-equivalents,1
shipping—reflect,1
fashion”,1
garments,1
wardrobes,1
garment,1
cent.advertisementa,1
zero-waste,1
clothes,1
waste-disposal,1
processes.important,1
zoning,1
peasant’s,1
packaging,1
agriculture—account,1
total.apeasant,1
agro-ecological,1
systembased,1
alreadyfeed,1
resources.there,1
torestore,1
ecosystemsthat,1
land-tenure,1
violated,1
gtco2worth,1
areportby,1
ecosystem-based,1
ownership—could,1
gtco2in,1
2100—around,1
single-mindedobsession,1
growth—which,1
injustice—in,1
public-goods,1
“naive”,1
“politically,1
unfeasible.”,1
achievesocial,1
change.barbara,1
unmüßig,1
foundation.copyright,1
2018.www.project-syndicate.org,1
://whitmanwire.com/opinion/2018/11/02/geoengineering-and-climate-change/geoengineering,1
changegavin,1
columnistnovember,1
undercolumnists,1
opiniongeoengineering,1
considerations.when,1
climate.a,1
ecosystems.illustration,1
takahashithis,1
michaelzürn,1
community.”we,1
hasinflicted,1
occasionally,1
alarmism,1
scramble,1
unfoldhttps,1
://www.breakthroughonline.org.aubreakthrough,1
restorationlevel,1
bourke,1
melbourne,1
vic,1
australiaw,1
breakthroughonline.org.autwitter,1
@breakthroughausfacebook,1
breakthroughforumsummaryhuman-induced,1
annihilate,1
reduced.special,1
“fat,1
tails”,1
lower-probability,1
societies.the,1
underplay,1
drama”,1
higher-impact,1
likely.this,1
knowledge.however,1
risk-management,1
stavins’,1
deploymentposted,1
:30october2018by,1
stavinsin,1
–“governance,1
fromharvard’s,1
findthe,1
asmost,1
workshop.motivation,1
topicwe,1
mitigation.but,1
least.questions,1
workshopthe,1
–social,1
aheadwe,1
year.author,1
stavinsrobert,1
a.j,1
school-kennedy,1
agreements.view,1
3dihubglobal,1
244-251exploration,1
settings☆author,1
paneljohannesemmerlingamassimotavonibashow,1
://doi.org/10.1016/j.gloenvcha.2018.10.006get,1
contenthighlights•climate,1
option.•we,1
cooperation.•free,1
srm.•countries,1
://agupubs.onlinelibrary.wiley.com/doi/abs/10.1029/2018jd029034journal,1
articlecomparison,1
schemeslei,1
duan,1
://doi.org/10.1029/2018jd029034this,1
10.1029/2018jd029034aboutabstractgeoengineering,1
slab‐ocean,1
sea‐surface‐temperature,1
top‐of‐atmosphere,1
prescribed‐sea‐surface‐temperature,1
efficacies,1
land‐ocean,1
contrasts,1
gradient.plain,1
summaryto,1
low‐level,1
high‐level,1
clouds.in,1
natures,1
land‐sea,1
atmos/ocean,1
sign.andrew,1
dr.s.p,1
shukla,1
://www.nature.com/articles/s41561-018-0249-7again,1
techniques.at,1
precises,1
:spraying,1
–may,1
:43subject,1
studyto,1
problemdirect,1
:00solar,1
://www.nature.com/articles/d41586-018-07046-0real-life,1
itcertain,1
minefields.virginia,1
gewinpdf,1
versioncredit,1
sorbetto/gettyresearchers,1
experience.david,1
judiciouslyenvironmental,1
massachusetts.i,1
environmental-science,1
research.i,1
mostly,1
senders’,1
minds.over,1
‘chemtrail’,1
human-population,1
voicemails,1
harasser,1
violent.there,1
strangers,1
threat.when,1
“murder,1
kids”,1
remind,1
aggressor,1
apologized.the,1
enemy.instead,1
motive,1
is.approach,1
personal,1
respond.still,1
upside,1
well-sourced,1
piecehttps,1
questionswhy,1
thisas,1
technology.october,1
storyby,1
eoin,1
o'carroll,1
writeramanda,1
writerthe,1
frédéric,1
bastiat,1
arrogance.but,1
catastrophe.the,1
florence,1
buzz,1
system.about,1
adsat,1
theoretical,1
tornado,1
windless,1
“theological,1
“or,1
”amid,1
weightthe,1
veil.but,1
atmosphere.scientists,1
dropped.scientists,1
warrant,1
unintentionally.“there’s,1
needed.”in,1
florida’s,1
canceled.today,1
whole-planet,1
versa.about,1
ads“we’ve,1
‘ok,1
calculus.”but,1
people.“utilitarianism,1
policy.professor,1
testing.“even,1
dosage,1
insertion.”but,1
are.about,1
ads“i,1
says.at,1
growing.“there’s,1
choice.”,1
:20subject,1
spp-all,1
animation,1
emissions«to,1
simonedear,1
emissions«,1
ist,1
://youtu.be/jlgwjvx382e,1
://www.spp-climate-engineering.de/animation_film.html,1
clicks,1
://www.geomar.de/en/news/article/ist-das-15-ziel-nur-mit-technischen-hilfsmitteln-zu-erreichen/if,1
://oceanrep.geomar.de/44473/the,1
soon.kind,1
bernitt-,1
dipl.-kommunikationsdesignerin,1
rerven@geomar.de,1
helmholtz-zentrum,1
ozeanforschung,1
düsternbrooker,1
weg,1
seeburg,1
raum,1
www.spp-climate-engineering.dewww.sfb754.dewww.geomar.detilmes@ucar.edu,1
method.if,1
available.here,1
aretwelve,1
aposterto,1
week.robert,1
aerosolled,1
australia.our,1
ideas.we,1
awebsite,1
questionsand,1
introductorysummary.please,1
ourisa,1
page.we,1
thenegative,1
canberrathis,1
://goo.gl/images/nvx1hg,1
://meetingorganizer.copernicus.org/egu2019/session/31799its4.4/,1
cl3.04/,1
bg3.19/,1
ere1.4/,1
os1.34ocean-based,1
convener,1
lennart,1
bachco-conveners,1
hauck,1
kellerabstract,1
submissionin,1
extended,1
≤2°c,1
reductions.a,1
seafloor.onet,1
start.in,1
nets.follow,1
agreementsharvard,1
geoengineeringauthor,1
:robert,1
stowerelated,1
:david,1
keithrobert,1
stavinsgernot,1
school.harvard’s,1
governance.at,1
hsgrp’s,1
workshop.the,1
mitigation.in,1
cost—,1
challenging.the,1
whoought,1
willspecify,1
criteriafor,1
whatwill,1
:regulatory,1
howshould/will,1
2019.agenda,1
here.participant,1
here.background,1
programpeter,1
sciencesworkshop,1
:status,1
deploymentscott,1
lenfest,1
universityresponse,1
barrettstefan,1
potsdamresponse,1
barrett’s,1
researchgernot,1
programsolar,1
lawdaniel,1
regent,1
sandra,1
o'connor,1
universitywhy,1
thinkjohn,1
teresa,1
heinz,1
conferenceadditional,1
graphmartin,1
perspectivejames,1
harold,1
hitchings,1
burbank,1
universitycriteria,1
schoolpublic,1
governancedustin,1
universitylinks,1
kialo,1
://goo.gl/cqupnhhttps,1
://goo.gl/jhi5ewinstitutional,1
managementsikina,1
cruzuncertainty,1
geoengineeringrichard,1
plumpton,1
ramsey,1
schoolgovernance,1
responsedaniel,1
zurichhow,1
emmett/frankel,1
lawdavid,1
program.for,1
contactharvard,1
agreementsfor,1
:stowe,1
promisehttps,1
mcgrath,1
polymers.in,1
centres.the,1
meta-material,1
trick,1
special,1
deflects,1
rapidly.now,1
13-sq-metre,1
single-family,1
dongliang,1
engineering.how,1
air-conditioning,1
wyoming.what,1
applications.what,1
thermoelectric,1
efficient.how,1
hydrofluorocarbons.hfcs,1
1980s,1
joule.dongliang,1
ablimit,1
aili,1
yao,1
zhai,1
jiatao,1
lu,1
dillon,1
kidd,1
xiaobo,1
yin,1
ronggui,1
yangsubambient,1
:october,1
://doi.org/10.1016/j.joule.2018.10.006highlights10.6°c,1
subambient,1
sunlightsubambient,1
cool-water,1
temperaturesthe,1
coolingkw-scale,1
technologysummaryreal-world,1
requirethoughtful,1
weathereffects,1
metamaterial,1
manufactured,1
cooled-cold,1
isdeveloped,1
10.6°c,1
stationaryconditions,1
precipitable,1
coolinghave,1
-scale,1
2radiative,1
amaximum,1
"1,296w",1
atnight,1
coolingpower,1
607w,1
w/m,1
averagesolar,1
l/,1
h⋅m,1
volumetric,1
rate.abuilding-integrated,1
renothank,1
kind.it,1
willincrease,1
end.it,1
below.in,1
90s.best,1
wishesstephenon,1
reno,1
genaral,1
://www.the-cryosphere.net/12/3355/2018/,1
://youtu.be/qrkzboz46gkthis,1
edt.here,1
person.the,1
here.the,1
university.speakers,1
meaghan,1
web.best,1
nicholsonfcea,1
silviai,1
then.the,1
asthmatics,1
superposition,1
hadley,1
aleutian,1
opinion.but,1
cherry-pick,1
pro-el,1
small.if,1
hurricanes.i,1
bðll,1
reply.stephen,1
salteron,1
postulatedhttps,1
technologyenvironmentagainst,1
geoengineeringbysilvia,1
banned.haida,1
rondeau,1
flickrour,1
“childhood,1
withscience,1
optionto,1
catastrophicclimate,1
theyaren’t,1
clouds.other,1
dumps,1
aimsto,1
dioxide.but,1
havesignificant,1
impactson,1
andcould,1
weaponizedas,1
industry—,1
profiteers,1
andkeep,1
profiting.proponents,1
“create,1
winners”,1
suffer,1
euphemism,1
“losers.”injecting,1
coulddisruptthe,1
worse.all,1
peoples.instead,1
thevast,1
majorityof,1
south.many,1
themare,1
power.it,1
incite,1
countermeasures.as,1
arealready,1
speakingof,1
“counter-geoengineering”,1
geoengineering.because,1
consensus.this,1
agreement.if,1
unstable.when,1
warranty,1
nationsthe,1
2º,1
scenariosbut,1
security.other,1
modificationemergedin,1
usconductedthe,1
lines.more,1
iturged,1
governmentsto,1
mechanism.”,1
documentsshowingthat,1
algae.in,1
factomoratorium,1
callstatedthat,1
sinceproducedtwo,1
scale”,1
boundary-crossing,1
offsets.since,1
fertilizationexperimentcalled,1
ocean-fertilizationexperimentundertaken,1
anexperimentdevised,1
equipment.the,1
lc,1
precaution.”,1
“legitimate,1
definedin,1
downplay,1
“ethical,1
“codes,1
pro-geoengineering,1
mockery,1
governance.voluntary,1
directionwasthe,1
helpedpreemptlegislative,1
restrictions.the,1
“international”,1
—for,1
“promote,1
activities.”since,1
“voluntary”,1
mode.in,1
global.but,1
recognized,1
simultaneously,1
parts.geoengineers,1
alsotryto,1
laws.but,1
field.”,1
“real,1
world.”,1
projectplanned,1
monterey,1
territories.the,1
cbd.there,1
beenchallengedby,1
chile.it,1
couldn’t,1
phase.what,1
techniquescanestablish,1
“proof,1
will.harvard’s,1
them.as,1
pierrehumbertobserves,1
monkey,1
”share,1
articlefacebooktwitteremailabout,1
authorsilvia,1
upon.satya,1
shukladr.s.p.shuklaprincipal,1
scientistaquatic,1
divisioncentral,1
educationseven,1
bungalowsversova,1
andheri,1
indiatel,1
://link.springer.com/article/10.1134/s0001433818050122izvestiya,1
physicsseptember,1
asoptimal,1
climateauthorsauthors,1
affiliationss.a.soldatenkor.m.yusupov1.articlefirst,1
20181downloadsabstractthe,1
zero-dimensional,1
surface-temperature,1
climate.keywordsclimateglobal,1
warminggeoengineeringgeophysical,1
cyberneticsoptimal,1
issuehttps,1
2f09644016.2018.1519879&journalcode=fenp20governing,1
managementflorian,1
rabitzpublished,1
://doi.org/10.1080/09644016.2018.1519879select,1
accessabstracttechnologies,1
discontinuation,1
reversibility,1
excludable,1
assumed.keywords,1
institutional,1
://www.utas.edu.au/climate-intervention-governanceaustralian,1
activities.the,1
nationally.the,1
development.locationfaculty,1
lawcollege,1
linkageinstitute,1
editorstreet,1
talkthink,1
minutecolumnsbetween,1
linescartoonsunday,1
readingsamoanaentertainmentbackentertainmentmoviestvmusictechnologyvideosclimate,1
changer,1
penehuro,1
lefalepenehuro,1
lefaleutualii,1
lalomanu,1
salelavaluinternational,1
analyst/directorlea,1
zealand“irony,1
cage”—lewis,1
hydein,1
agreement”,1
fiu,1
mataése,1
o.l.s.s.i,1
“…is,1
agreement.”he,1
change.”i,1
redouble,1
swcc,1
october-november,1
alone.moreover,1
reductions”,1
threat.to,1
pams,1
rise…,1
europe.”,1
scenarios.”,1
olar,1
efforts.”,1
poalis,1
unfcccc,1
3oc,1
sunlight.the,1
1.0°c,1
0.8°c,1
1.2°c,1
emissions.all,1
“strengthening,1
poverty”,1
:estimates,1
supplemented,1
lamentable,1
engineering.*the,1
alead,1
2007.his,1
islands’,1
trustarunabha,1
22.10.18700the,1
techniquesa,1
tno,1
heart.undeveloped,1
suddenly,1
alliances,1
liabilities,1
concernsthere,1
deployment.another,1
malafide,1
assessed.the,1
enforce,1
ambit,1
governance.transparency,1
code.transparency,1
registries,1
workin,1
hoc,1
well-,1
sanctions,1
state-to-state,1
bidirectional,1
conduct.for,1
forums.if,1
abated.arunabha,1
thecouncil,1
geoengineeringthis,1
forumof,1
ictz,1
modification.there,1
:*break,1
ice*spread,1
ice*tether,1
icebergs*mix,1
fibres,1
strength*restrain,1
dams*buttress,1
piles*seed,1
albedo*clear,1
tundra*paint,1
whitea,1
eventopen,1
polarium-sali,1
eet,1
euro,1
wetland,1
instabilities,1
fantastical,1
indefinitely.polarium,1
v=qrkzboz46gkmore,1
://www.arcticcentre.org/events/open-lecture-stopping-the-flood-,1
warming.could,1
geoengineeringgovernance,1
changefifth,1
taihu,1
2018themed,1
eco-civilization,1
communityof,1
developmentextractwhatever,1
tellus,1
temperaturegoals.there,1
goalscould,1
toreverse,1
impacts.to,1
fortechnologies,1
temporarily,1
includestratospheric,1
terminology.this,1
exampleefforts,1
impact.none,1
causes.again,1
removals.i,1
ourteam,1
ofgovernance,1
acritical,1
risk.right,1
theirgovernance,1
when.in,1
harvarduniversity,1
beothers,1
well.the,1
debatearound,1
toget,1
couldinclude,1
bodies.right,1
unenvironment,1
toprepare,1
groupa,1
state-of-play,1
helpfulif,1
nav=toclistmore,1
subjectethics,1
environmentsubmit,1
articlenew,1
alertscitation,1
searchcurrent,1
issuebrowse,1
issuesthis,1
journalsee,1
issuesvolume,1
2018vol,1
2017vol,1
2016vol,1
2015vol,1
2014vol,1
2013vol,1
2012vol,1
2011vol,1
2010vol,1
2009vol,1
2008vol,1
2007vol,1
2006vol,1
2005vol,1
2004vol,1
2003vol,1
2002vol,1
2001vol,1
2000vol,1
1999vol,1
1998issue2issue1target,1
articlearticlethe,1
201866views1crossref,1
citations5altmetricopen,1
commentaryarticle,1
practicedavid,1
morrowpages,1
commentaryenvironmental,1
trolley,1
debatekevin,1
meekerpages,1
commentarycaution,1
governanceivo,1
wallimann-helmerpages,1
201816views0crossref,1
geoengineeringlorenzo,1
nericciopages,1
201812views0crossref,1
commentarybeware,1
keepers,1
ethicsadam,1
brigglepages,1
citations0altmetric,1
phytoplanktons,1
chain.2.nitrogen,1
>cyanobacteria,1
chain.http,1
://www.pnas.org/content/115/42/10532news,1
mysterynatasha,1
gilbertpnasoctober,1
2018115,1
://doi.org/10.1073/pnas.1815080115excerpts,1
says.warmer,1
role.large,1
cyanobacteria—toxic,1
algae—are,1
linnaeus,1
zooplankton—tiny,1
phytoplankton—were,1
predators,1
study’s,1
hylander,1
phdhttps,1
://www.facebook.com/maggie.zhou.543twitter,1
landline,1
thattjsmedley,1
gmail.comis,1
field.andrew,1
://www8.nationalacademies.org/onpinews/newsitem.aspx,1
recordid=10162018october,1
sunlight-reflection,1
researchwashington,1
todevelop,1
approachesfor,1
earth.the,1
daunting,1
academiesreporton,1
